video_id,category_id,category_name,title,views_count,like_count,uploaded_at,tags
K6t_W23gdMs,24,Entertainment,이 악물고 그리는 침착맨 vs 이 갈고 맞히는 시청자,1594699,18405,2022-04-25 10:00:09+00:00,#갈틱쇼 #퀴즈
PBUBzuGPoVY,24,Entertainment,주변에서 만날 수 있는 고대 이집트 1편,2787851,22650,2022-04-23 10:01:37+00:00,#곽민수 #이집트
g5Tt9UKkcMY,24,Entertainment,매운 떡볶이 먹는 법,796900,8644,2022-04-21 10:00:21+00:00,#떡볶이 #맵크나이트
FNNi7FiMArM,24,Entertainment,임세모의 밥버거,1127791,10154,2022-04-16 10:00:13+00:00,#임세모 #밥버거
EwFgMLIkQdg,24,Entertainment,침&펄의 써브웨이 로티세리 바비큐 치킨 심층분석,854493,10219,2022-04-13 10:00:16+00:00,#써브웨이 #SUBWAY #로티세리바비큐치킨 #주호민
tAEUm8sxbgU,24,Entertainment,통닭천사의 돼지 파스타,3254513,27396,2022-04-12 10:00:23+00:00,#통닭천사 #돼지파스타
TgK4D3Ctsyc,24,Entertainment,'거짓말의 과학' 특강 | 제2부 노력하지 않았다는 거짓말,1204418,11570,2022-04-11 10:00:15+00:00,#안될과학 #거짓말
O6eNm5sPOsM,24,Entertainment,그만둘 직장에 놀러가면 안 되는 이유,1648482,16533,2022-04-10 10:00:11+00:00,#퇴사 #노노그램
FkCgVt3DSC0,24,Entertainment,'거짓말의 과학' 특강 | 제1부 몸풀기 퀴즈는 쌓인다,1639727,14873,2022-04-08 10:00:08+00:00,#안될과학 #거짓말
iT29drEfolI,24,Entertainment,시청자 패션 훈수하기,1548702,15660,2022-04-03 10:00:07+00:00,#패션 #컨설팅
aKKZpCOLYic,24,Entertainment,한국 마술 공모전 월드컵: 뉴노멀 부문,456889,4342,2022-03-29 10:00:00+00:00,#주호민 #한국마술공모전
3EF4ZLDWPYk,24,Entertainment,고생대(古生代)를 알아보자,1745451,13662,2022-03-27 10:00:03+00:00,#고생대
vV8XLaSE8-s,24,Entertainment,나라가 허락한 유일한 보약 월드컵,2151157,15390,2022-03-24 10:00:33+00:00,#김풍 #주호민 #이상형월드컵
1Chiz7T6U-M,24,Entertainment,예비 아빠 김풍 작가님 육아용품 쇼핑,1841100,18772,2022-03-22 10:00:01+00:00,#아기용품 #육아
8Zth5QrketM,24,Entertainment,오랜만에 카레 먹으면서 잡담,1439292,14475,2022-03-21 10:00:03+00:00,#주호민 #카레
SKh-JfQhLrg,28,Science & Technology,강한 양파만 살아남는다,896686,15716,2022-03-16 10:00:14+00:00,#칭찬양파비난양파키우기 #과학실험
DGR1Og-cjOs,24,Entertainment,침착맨은 정말로 금연 중인가?,1974043,23621,2022-03-15 10:00:05+00:00,#노담 #금연
EX_MvyhKO9o,24,Entertainment,우주먼지 콜라로 만든 수육,1641296,18348,2022-03-14 10:00:05+00:00,#코카콜라스타더스트 #수육
FQQ3CD4gLCY,24,Entertainment,요트 쇼핑,1321909,14127,2022-03-12 10:00:08+00:00,#요트 #쇼핑
R5f98wSPS1g,24,Entertainment,하남자식으로 협상하는 게임,647488,6308,2022-03-11 10:00:12+00:00,#전당포게임 #Dealer
22mWmctLFOg,24,Entertainment,걸리기 싫은 질병 월드컵,1114963,9166,2022-03-08 10:00:04+00:00,#이상형월드컵
31FwmCAEJww,24,Entertainment,상남자특) 순댓국 특 먹음,3030548,30781,2022-03-02 10:00:02+00:00,#순댓국 #상남자
Te7sCYDmFVI,24,Entertainment,아이디어 대결을 가장한 채널 암살,648645,8384,2022-02-28 10:00:11+00:00,#진용진 #없는영화 #아이디어대결
a6470TMHpFc,24,Entertainment,매력있는 악역/악당 월드컵,3581657,17746,2022-02-27 10:00:00+00:00,#김풍 #주호민 #이상형월드컵
757GTaXR0jQ,24,Entertainment,특이점이 온 젤리 쇼핑,1139128,11490,2022-02-24 10:00:02+00:00,#젤리쇼핑 #삽니다
qMvfuziJwRE,24,Entertainment,괴상한 코믹스 캐릭터 월드컵,1238325,10166,2022-02-21 10:00:32+00:00,#이상형월드컵 #히어로
QHWObLSDEbc,24,Entertainment,K-히어로를 만들어보자,900319,12097,2022-02-18 10:48:08+00:00,#주호민 #히어로
