video_id,category_id,category_name,title,views_count,like_count,uploaded_at,tags,origin_index
8vFWno9C8y0,20,Gaming,【조조전 온라인】 여몽전(극한) #4.여릉 반란군 토벌전,1333,13362,2017-07-11 11:26:16+00:00,None,516
TqG0it5bSYQ,20,Gaming,【배틀그라운드/HL】 이것도 너프해 보시지!,22284,13432,2017-06-08 09:54:45+00:00,None,517
lnK4uhPKsuA,20,Gaming,【조조전 온라인】 엄백호전(일반) #2.산월족토벌,2476,13539,2017-04-25 09:27:01+00:00,None,518
zepg5v29XC4,20,Gaming,【조조전 온라인】 장각전(극한) #1.신선의 시험,3899,13561,2017-04-05 18:58:22+00:00,None,519
2853h-RnP1c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #7 (X-COM2),817,13643,2017-03-22 08:44:36+00:00,None,520
tfOjFjTS60c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #4 (X-COM2),1639,14019,2017-03-11 10:15:09+00:00,None,521
w3Ric-nUd7g,20,Gaming,【엑스컴2】 3지구 베테랑/철인 난이도 #2 (X-COM2),3973,14096,2017-03-02 09:22:21+00:00,None,522
c5vbkLo_hwU,20,Gaming,【그림 판당고】 5화 - 뜬금없이 셀소에게 팩트폭격 (Grim Fandango),10411,14112,2017-02-07 09:55:51+00:00,None,523
RiIUt2HxLaU,20,Gaming,【히오스】 ★합방★ 신정민 해설의 특급 과외 3/7,16796,14112,2016-10-09 10:22:39+00:00,None,524
SPwUNX2k9rU,20,Gaming,PORTAL 1 | 제6화 ~끝~,12848,14156,2016-06-15 09:06:28+00:00,None,525
crMZPyYndcs,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드4-5 (The Walking Dead 1),13282,14226,2016-06-11 09:25:20+00:00,None,526
SRS4AeJzhoc,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드1-1 (The Walking Dead 1),74235,14251,2016-05-31 10:24:53+00:00,None,527
oQIp8i1I7eM,20,Gaming,【하스스톤/하이라이트】  갓승3패에서 밀려오는 짜증,37411,14252,2017-12-10 10:00:03+00:00,None,528
CpN9a7h94yc,20,Gaming,【마구마구】 홈런더비: 골든볼만 골라내는 기가 막힌 선구안,8866,14485,2017-11-28 10:05:05+00:00,None,529
rqEpAsRDVf0,20,Gaming,【마구마구】 쌍방울은 두 번 터진다,23409,14587,2017-10-29 09:59:30+00:00,None,530
Y1-D0Gx_rb0,20,Gaming,【히오스】 스투코프 출시기념 내전 #2 (연지수/후추/반바/하루카/옥냥이/노챗/민우/엔진/침착맨/침투부수호자),4123,14597,2017-07-13 14:23:55+00:00,None,531
8vFWno9C8y0,20,Gaming,【조조전 온라인】 여몽전(극한) #4.여릉 반란군 토벌전,1333,14604,2017-07-11 11:26:16+00:00,None,532
TqG0it5bSYQ,20,Gaming,【배틀그라운드/HL】 이것도 너프해 보시지!,22284,14662,2017-06-08 09:54:45+00:00,None,533
lnK4uhPKsuA,20,Gaming,【조조전 온라인】 엄백호전(일반) #2.산월족토벌,2476,14839,2017-04-25 09:27:01+00:00,None,534
zepg5v29XC4,20,Gaming,【조조전 온라인】 장각전(극한) #1.신선의 시험,3899,14844,2017-04-05 18:58:22+00:00,None,535
2853h-RnP1c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #7 (X-COM2),817,14985,2017-03-22 08:44:36+00:00,None,536
tfOjFjTS60c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #4 (X-COM2),1639,14994,2017-03-11 10:15:09+00:00,None,537
w3Ric-nUd7g,20,Gaming,【엑스컴2】 3지구 베테랑/철인 난이도 #2 (X-COM2),3973,15162,2017-03-02 09:22:21+00:00,None,538
c5vbkLo_hwU,20,Gaming,【그림 판당고】 5화 - 뜬금없이 셀소에게 팩트폭격 (Grim Fandango),10411,15173,2017-02-07 09:55:51+00:00,None,539
RiIUt2HxLaU,20,Gaming,【히오스】 ★합방★ 신정민 해설의 특급 과외 3/7,16796,15421,2016-10-09 10:22:39+00:00,None,540
SPwUNX2k9rU,20,Gaming,PORTAL 1 | 제6화 ~끝~,12848,15596,2016-06-15 09:06:28+00:00,None,541
crMZPyYndcs,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드4-5 (The Walking Dead 1),13282,15633,2016-06-11 09:25:20+00:00,None,542
SRS4AeJzhoc,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드1-1 (The Walking Dead 1),74235,15678,2016-05-31 10:24:53+00:00,None,543
oQIp8i1I7eM,20,Gaming,【하스스톤/하이라이트】  갓승3패에서 밀려오는 짜증,37411,15728,2017-12-10 10:00:03+00:00,None,544
CpN9a7h94yc,20,Gaming,【마구마구】 홈런더비: 골든볼만 골라내는 기가 막힌 선구안,8866,16058,2017-11-28 10:05:05+00:00,None,545
rqEpAsRDVf0,20,Gaming,【마구마구】 쌍방울은 두 번 터진다,23409,16189,2017-10-29 09:59:30+00:00,None,546
Y1-D0Gx_rb0,20,Gaming,【히오스】 스투코프 출시기념 내전 #2 (연지수/후추/반바/하루카/옥냥이/노챗/민우/엔진/침착맨/침투부수호자),4123,16191,2017-07-13 14:23:55+00:00,None,547
8vFWno9C8y0,20,Gaming,【조조전 온라인】 여몽전(극한) #4.여릉 반란군 토벌전,1333,16200,2017-07-11 11:26:16+00:00,None,548
TqG0it5bSYQ,20,Gaming,【배틀그라운드/HL】 이것도 너프해 보시지!,22284,16274,2017-06-08 09:54:45+00:00,None,549
lnK4uhPKsuA,20,Gaming,【조조전 온라인】 엄백호전(일반) #2.산월족토벌,2476,16464,2017-04-25 09:27:01+00:00,None,550
zepg5v29XC4,20,Gaming,【조조전 온라인】 장각전(극한) #1.신선의 시험,3899,16467,2017-04-05 18:58:22+00:00,None,551
2853h-RnP1c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #7 (X-COM2),817,16698,2017-03-22 08:44:36+00:00,None,552
tfOjFjTS60c,20,Gaming,【엑스컴2】 4지구 신병/철인 난이도 #4 (X-COM2),1639,16907,2017-03-11 10:15:09+00:00,None,553
w3Ric-nUd7g,20,Gaming,【엑스컴2】 3지구 베테랑/철인 난이도 #2 (X-COM2),3973,17083,2017-03-02 09:22:21+00:00,None,554
c5vbkLo_hwU,20,Gaming,【그림 판당고】 5화 - 뜬금없이 셀소에게 팩트폭격 (Grim Fandango),10411,17328,2017-02-07 09:55:51+00:00,None,555
RiIUt2HxLaU,20,Gaming,【히오스】 ★합방★ 신정민 해설의 특급 과외 3/7,16796,17605,2016-10-09 10:22:39+00:00,None,556
SPwUNX2k9rU,20,Gaming,PORTAL 1 | 제6화 ~끝~,12848,18046,2016-06-15 09:06:28+00:00,None,557
crMZPyYndcs,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드4-5 (The Walking Dead 1),13282,18115,2016-06-11 09:25:20+00:00,None,558
SRS4AeJzhoc,20,Gaming,[침착맨의 워킹데드] 시즌1 에피소드1-1 (The Walking Dead 1),74235,18127,2016-05-31 10:24:53+00:00,None,559
