video_id,category_id,category_name,title,views_count,like_count,uploaded_at,tags
meChZCPTakk,23,Comedy,"빌라 1200채? 오르면 내꺼, 내리면 니꺼 전세사기",917489,15486,2022-08-20 13:56:02+00:00,#이익의사유화 #손해의공유화
vcr0nzDbHyE,23,Comedy,조폭 두목이 최고 권력자? 아이티의 참담한 오늘,1096958,13973,2022-08-19 11:40:24+00:00,#바베큐 #좀비
uuMELilKVD8,23,Comedy,상하차는 로봇으로 안되나요? 이제 물류는 기술이다 [유료 광고 포함],557377,9083,2022-08-18 10:00:37+00:00,#물류 #택배
7zWd_8FF5JU,23,Comedy,다시 불타오르는 외고 폐지논쟁,785567,10347,2022-08-17 12:50:39+00:00,#특목고 #전설의중학교입시
KVuOY7KPcGg,23,Comedy,"1,000조 짜리 미국 인플레이션 감축 법안 통과",766287,11896,2022-08-16 11:11:58+00:00,#인플레이션 #반도체법
d_2owomYMfU,23,Comedy,"강남 물난리, 1회성인가? 반복될 것인가?",945242,15142,2022-08-15 11:19:47+00:00,#폭우 #침수 #기후변화
l8Fqu995iVg,23,Comedy,왜 미국만 이상한 단위를 사용할까,906679,12309,2022-08-12 13:31:03+00:00,#미터법쓰세요제발
HY4B0tuJFXA,23,Comedy,"가라앉는 도시 자카르타, 인도네시아의 수도이전 프로젝트",953763,14398,2022-08-11 11:44:52+00:00,#천도 #세계인구4위
YlsGi7hRrqg,23,Comedy,한국은 왜 포경수술 왕국이 되었나,612891,9569,2022-08-10 11:19:30+00:00,#돈까스사준다고했잖아요 #글로벌포경1위
ZBNCG3Sbgag,23,Comedy,"치킨 한마리에 7,000원? 당당치킨 신드롬",954999,13839,2022-08-09 10:35:14+00:00,#당당치킨 #반값치킨
awajkh0u_o4,23,Comedy,"중국을 뒤덮은 분노, 펠로시 전격 대만 방문",859427,13827,2022-08-08 11:31:15+00:00,#대만방문 #중국반응
b6wND7nVVgc,23,Comedy,"급등하는 점심 물가, 박살나는 소비심리",879920,12348,2022-08-05 11:52:08+00:00,#무지출챌린지
s0ESXEtFpsw,23,Comedy,반등인듯 아닌듯 슬금슬금 코스피,535175,8231,2022-08-04 11:55:36+00:00,#떡붕어 #참을수없는차트의무거움
lQmrZKCYsME,23,Comedy,아버지는 말하셨지 인생을 즐겨라,845934,13108,2022-08-03 10:30:48+00:00,#바람잘날없는머스크
qVmfzi7mtJE,23,Comedy,해결돼야만 하는 둔촌 주공아파트 재건축 사태,1524843,19817,2022-08-02 12:08:20+00:00,#둔촌주공 #재개발
dtlA94a3TSI,23,Comedy,"형제여.. 폴란드, 대한민국 무기 약 20조원 구매",1525240,21810,2022-08-01 11:22:16+00:00,#갑분형제 #입금완료
dINOdh8os9U,23,Comedy,기승전 치킨집 대한민국,699734,10676,2022-07-30 10:04:29+00:00,#외식업체 #식당
XWSnZD3Fy7g,23,Comedy,킹크랩은 게가 아니다?,652521,10598,2022-07-29 11:13:35+00:00,#그럼거미인가
-ZJcXsGUhSA,23,Comedy,'이상한 변호사 우영우' 글로벌 신드롬,813075,13378,2022-07-28 10:45:37+00:00,#우영우 #넷플릭스
hlaCGL-ttno,23,Comedy,AI는 수학문제를 어떻게 풀까,422676,6490,2022-07-27 10:56:32+00:00,#알파고 #머슴러닝
zBfdAvFDbRc,23,Comedy,한국은 '반도체 동맹 참가 여부'를 결정하라,662707,11152,2022-07-26 10:51:01+00:00,#칩4동맹 #진퇴양난
e_n50lp5CWU,23,Comedy,하락장 어떻게 대응해야 하나....,886905,15123,2022-07-25 11:51:05+00:00,#존버 #영끌
-_hnrd99z_M,23,Comedy,"초거대 입자가속기 충전 완료, 암흑물질을 찾아라",669671,9051,2022-07-22 11:27:58+00:00,#블랙홀 #코리아늄
v9HoBGVgQx0,23,Comedy,"광고주 속타는 광고, 대항해시대 오리진",571736,9021,2022-07-21 08:59:21+00:00,#대항해시대오리진 #대항해시대 #슈카월드
-4L7-cn-ZD4,23,Comedy,"코로나 신종 변이, 켄타우로스의 등장",642544,9579,2022-07-20 09:51:45+00:00,#켄타우로스 #반인반수
AlihE4WQ33w,23,Comedy,NASA가 엄선한 '제임스웹의 첫 사진' 스토리,529089,7909,2022-07-19 10:44:00+00:00,#JamesWebb #NASA #우주망원경
V_ZX19W3K1A,23,Comedy,"폭주하는 미국 물가, 떠오르는 울트라스텝",806934,11371,2022-07-18 13:49:59+00:00,#울트라리스크
AQXyY3wCMUQ,23,Comedy,21세기 최고의 발명품,779982,11264,2022-07-15 12:22:22+00:00,#캐리어가야돼요
nhnMCnawiZA,23,Comedy,머스크 57조원짜리 트위터 인수 파기 선언🚀,682743,10332,2022-07-14 11:36:08+00:00,#화성가는사나이
AggGDj_IVTU,23,Comedy,"""아저씨~ 따블✌️"" 심야 택시 전쟁",603007,8489,2022-07-13 10:36:18+00:00,#Taxi
Z5nZ8wTock0,23,Comedy,허준이 교수 필즈상 수상과 슈카의 숟가락,668348,10268,2022-07-12 11:54:29+00:00,#숟가월드 #FieldsMedal #허준이교수님
YTZmrPoRjG8,23,Comedy,일본을 뒤흔든 두 발의 총성,1177704,18715,2022-07-11 10:29:22+00:00,#아베
Kw-mL5FL59g,23,Comedy,어르신들의 습격,482715,8109,2022-07-09 10:38:05+00:00,#임영웅
wmylIlmku20,23,Comedy,2022 미중 신(新) 아편전쟁 - 펜타닐,903024,13329,2022-07-08 11:17:11+00:00,#치사량
8xaRMU9Pk70,23,Comedy,방치되고 있는 퇴직연금,517948,8873,2022-07-07 10:04:11+00:00,#퇴직금 #DB #DC #IRP
cznLCw04YSA,23,Comedy,학점 인플레이션 시대,604093,8610,2022-07-06 11:10:39+00:00,#학점인플레이션
lomjGQAH2IU,23,Comedy,"2022 나토 회의, 신(新) 냉전시대 선포",696091,11445,2022-07-05 11:20:22+00:00,#NATO #러시아 #중국
